id,listingDate,title,teaser,bulletPoints,advertiser,logo,isPremium,isStandOut,location,locationId,area,areaId,workType,classification,subClassification,salary,companyProfileStructuredDataId,locationWhereValue,areaWhereValue,automaticInclusion,displayType,tracking,joraClickTrackingUrl,joraImpressionTrackingUrl,solMetadata,branding,hasCustomTemplate,isPrivateAdvertiser
50399177,2020-08-14T06:23:41Z,Completions Coordinator - Rearrangement,"Would you like to join a company who is at the forefront of the telecommunications industry? If so, then we would love to hear from you.",[],"{'id': '26366925', 'description': 'Universal Communications Group Pty Ltd'}","{'id': '', 'description': None}",False,False,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6300', 'description': 'Telecommunications'}",,6396,All Auckland,Auckland Central Auckland,False,standard,ewogICJ0b2tlbiI6ICIwZTc5ZWZlMi05NDY3LTRkNmYtODVjMC0xZmM0N2ZjNTI4NDJfMTMiCn0=,,,"{'searchRequestToken': '46e6413b-1ba3-4c06-b7d1-abf44a9a4c2d', 'jobId': '50399177', 'section': 'MAIN', 'sectionRank': 271, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}",,True,False
50399011,2020-08-14T06:05:05Z,Help Desk & IT Support,Perform first level troubleshooting for a service that requires 24x7 uptime for technology that supports vital mission-critical services,[],"{'id': '34997616', 'description': 'Knowledge Syndicate'}","{'id': '', 'description': None}",False,False,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6291', 'description': 'Help Desk & IT Support'}",,0,All Auckland,Auckland Central Auckland,False,standard,ewogICJ0b2tlbiI6ICIwZTc5ZWZlMi05NDY3LTRkNmYtODVjMC0xZmM0N2ZjNTI4NDJfMTQiCn0=,,,"{'searchRequestToken': '46e6413b-1ba3-4c06-b7d1-abf44a9a4c2d', 'jobId': '50399011', 'section': 'MAIN', 'sectionRank': 272, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}",,False,False
50398972,2020-08-14T06:00:47Z,Technical Business Analyst,A rare chance to be involved in a large-scale digital transformation whilst living the lifestyle that Mount Maunganui offers.,"['Exciting digital transformation', 'Located in beautiful Mount Maunganui']","{'id': '22813699', 'description': 'Zespri International Ltd'}","{'id': '110124', 'description': '110124'}",False,True,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6283', 'description': 'Business/Systems Analysts'}",,19694,All Auckland,Auckland Central Auckland,False,standout,ewogICJ0b2tlbiI6ICIwZTc5ZWZlMi05NDY3LTRkNmYtODVjMC0xZmM0N2ZjNTI4NDJfMTUiCn0=,,,"{'searchRequestToken': '46e6413b-1ba3-4c06-b7d1-abf44a9a4c2d', 'jobId': '50398972', 'section': 'MAIN', 'sectionRank': 273, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': 'ccfbc6a0-8a0b-8948-8560-3f96a14144fe', 'assets': {'logo': {'id': '591139cd23f6d711fcad1eb57b1780753282198a', 'url': 'https://image-service-cdn.cloud.seek.com.au/591139cd23f6d711fcad1eb57b1780753282198a', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/591139cd23f6d711fcad1eb57b1780753282198a/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/591139cd23f6d711fcad1eb57b1780753282198a/dffceafa8da80ae865f1fa835a87a74a26be6546'}}, 'cover': {'id': '96cdd5217a28d82a1d9732fa52dc2aca4d0cf12b', 'url': 'https://image-service-cdn.cloud.seek.com.au/96cdd5217a28d82a1d9732fa52dc2aca4d0cf12b', 'strategies': {'jdpCover': 'https://image-service-cdn.seek.com.au/96cdd5217a28d82a1d9732fa52dc2aca4d0cf12b/27b515be11beee3b6b994939889269d27267d8a3', 'jdpCoverThumbnail': 'https://image-service-cdn.seek.com.au/96cdd5217a28d82a1d9732fa52dc2aca4d0cf12b/c97ea6bd7607edb2f8c330ca703e56d2354b23ce'}}}, 'logo': {'url': 'https://image-service-cdn.cloud.seek.com.au/591139cd23f6d711fcad1eb57b1780753282198a'}}",False,False
50398971,2020-08-14T06:00:46Z,Business Analyst,A rare chance to be involved in a large-scale digital transformation whilst living the lifestyle that Mount Maunganui offers.,"['Exciting digital transformation', 'Located in beautiful Mount Maunganui']","{'id': '22813699', 'description': 'Zespri International Ltd'}","{'id': '110124', 'description': '110124'}",False,True,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6283', 'description': 'Business/Systems Analysts'}",,19694,All Auckland,Auckland Central Auckland,False,standout,ewogICJ0b2tlbiI6ICIwZTc5ZWZlMi05NDY3LTRkNmYtODVjMC0xZmM0N2ZjNTI4NDJfMTYiCn0=,,,"{'searchRequestToken': '46e6413b-1ba3-4c06-b7d1-abf44a9a4c2d', 'jobId': '50398971', 'section': 'MAIN', 'sectionRank': 274, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': 'ccfbc6a0-8a0b-8948-8560-3f96a14144fe', 'assets': {'logo': {'id': '591139cd23f6d711fcad1eb57b1780753282198a', 'url': 'https://image-service-cdn.cloud.seek.com.au/591139cd23f6d711fcad1eb57b1780753282198a', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/591139cd23f6d711fcad1eb57b1780753282198a/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/591139cd23f6d711fcad1eb57b1780753282198a/dffceafa8da80ae865f1fa835a87a74a26be6546'}}, 'cover': {'id': '96cdd5217a28d82a1d9732fa52dc2aca4d0cf12b', 'url': 'https://image-service-cdn.cloud.seek.com.au/96cdd5217a28d82a1d9732fa52dc2aca4d0cf12b', 'strategies': {'jdpCover': 'https://image-service-cdn.seek.com.au/96cdd5217a28d82a1d9732fa52dc2aca4d0cf12b/27b515be11beee3b6b994939889269d27267d8a3', 'jdpCoverThumbnail': 'https://image-service-cdn.seek.com.au/96cdd5217a28d82a1d9732fa52dc2aca4d0cf12b/c97ea6bd7607edb2f8c330ca703e56d2354b23ce'}}}, 'logo': {'url': 'https://image-service-cdn.cloud.seek.com.au/591139cd23f6d711fcad1eb57b1780753282198a'}}",False,False
50398902,2020-08-14T05:56:51Z,Senior Software Engineer,Serko is an award-winning business travel and expense software company that’s winning on a global scale.,[],"{'id': '22918378', 'description': 'Serko Limited'}","{'id': '835917', 'description': '835917'}",False,True,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6303', 'description': 'Other'}",,360983,All Auckland,Auckland Central Auckland,False,standout,ewogICJ0b2tlbiI6ICIwZTc5ZWZlMi05NDY3LTRkNmYtODVjMC0xZmM0N2ZjNTI4NDJfMTciCn0=,,,"{'searchRequestToken': '46e6413b-1ba3-4c06-b7d1-abf44a9a4c2d', 'jobId': '50398902', 'section': 'MAIN', 'sectionRank': 275, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': 'ebfce27b-0036-501e-6030-01de398a49a5', 'assets': {'logo': {'id': 'b174d1648ceb3a2c8dbc441a7647f3fde4c60093', 'url': 'https://image-service-cdn.cloud.seek.com.au/b174d1648ceb3a2c8dbc441a7647f3fde4c60093', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/b174d1648ceb3a2c8dbc441a7647f3fde4c60093/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/b174d1648ceb3a2c8dbc441a7647f3fde4c60093/dffceafa8da80ae865f1fa835a87a74a26be6546'}}}, 'logo': {'url': 'https://image-service-cdn.cloud.seek.com.au/b174d1648ceb3a2c8dbc441a7647f3fde4c60093'}}",False,False
50398884,2020-08-14T05:55:10Z,Software Engineer,Serko is an award-winning business travel and expense software company that’s winning on a global scale.,[],"{'id': '22918378', 'description': 'Serko Limited'}","{'id': '835917', 'description': '835917'}",False,True,Auckland,1018,,,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6303', 'description': 'Other'}",,360983,All Auckland,,False,standout,ewogICJ0b2tlbiI6ICIwZTc5ZWZlMi05NDY3LTRkNmYtODVjMC0xZmM0N2ZjNTI4NDJfMTgiCn0=,,,"{'searchRequestToken': '46e6413b-1ba3-4c06-b7d1-abf44a9a4c2d', 'jobId': '50398884', 'section': 'MAIN', 'sectionRank': 276, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': 'ebfce27b-0036-501e-6030-01de398a49a5', 'assets': {'logo': {'id': 'b174d1648ceb3a2c8dbc441a7647f3fde4c60093', 'url': 'https://image-service-cdn.cloud.seek.com.au/b174d1648ceb3a2c8dbc441a7647f3fde4c60093', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/b174d1648ceb3a2c8dbc441a7647f3fde4c60093/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/b174d1648ceb3a2c8dbc441a7647f3fde4c60093/dffceafa8da80ae865f1fa835a87a74a26be6546'}}}, 'logo': {'url': 'https://image-service-cdn.cloud.seek.com.au/b174d1648ceb3a2c8dbc441a7647f3fde4c60093'}}",False,False
50398727,2020-08-14T05:45:06Z,Salesforce CRM Trainer,Tempest require an experienced Salesforce CRM Trainer to bring our team up to speed on the software. Short term contract position. APPLY NOW!,"['3+ years experience on the Salesforce platform', 'Salesforce training experience with individuals and teams', 'Bring our small North Shore team up to speed on Salesforce']","{'id': '24703860', 'description': 'NetYourJob'}","{'id': '10057839', 'description': '10057839'}",False,True,Auckland,1018,Rodney & North Shore,5121,Contract/Temp,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6285', 'description': 'Consultants'}",,279535,All Auckland,Rodney & North Shore Auckland,False,standout,ewogICJ0b2tlbiI6ICIwZTc5ZWZlMi05NDY3LTRkNmYtODVjMC0xZmM0N2ZjNTI4NDJfMTkiCn0=,,,"{'searchRequestToken': '46e6413b-1ba3-4c06-b7d1-abf44a9a4c2d', 'jobId': '50398727', 'section': 'MAIN', 'sectionRank': 277, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': '1800b809-2d85-c824-962b-5464ac9de9e8', 'assets': {'logo': {'id': '9c60c0931948cf0cde7c28c6087c56bce139ce50', 'url': 'https://image-service-cdn.seek.com.au/9c60c0931948cf0cde7c28c6087c56bce139ce50', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/9c60c0931948cf0cde7c28c6087c56bce139ce50/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/9c60c0931948cf0cde7c28c6087c56bce139ce50/dffceafa8da80ae865f1fa835a87a74a26be6546'}}}, 'logo': {'url': 'https://image-service-cdn.seek.com.au/9c60c0931948cf0cde7c28c6087c56bce139ce50'}}",False,False
50398578,2020-08-14T05:32:44Z,Senior Full-stack Java Developer,"Join a new team of cross-functional specialists developing solutions for a large, complex fin services environment","['Enhance your career with a gold-star employer', 'Master new frameworks and tech stacks', 'Auckland CBD']","{'id': '25498099', 'description': 'Momentum Consulting Group'}","{'id': '641034', 'description': '641034'}",False,True,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6287', 'description': 'Developers/Programmers'}",,2980,All Auckland,Auckland Central Auckland,False,standout,ewogICJ0b2tlbiI6ICIwZTc5ZWZlMi05NDY3LTRkNmYtODVjMC0xZmM0N2ZjNTI4NDJfMjAiCn0=,,,"{'searchRequestToken': '46e6413b-1ba3-4c06-b7d1-abf44a9a4c2d', 'jobId': '50398578', 'section': 'MAIN', 'sectionRank': 278, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': 'ef2b7aa2-57bc-e9e4-ff20-585c9ee4466c', 'assets': {'logo': {'id': '4eac83a9b07d4648001d788a3fa013a493df97bf', 'url': 'https://image-service-cdn.cloud.seek.com.au/4eac83a9b07d4648001d788a3fa013a493df97bf', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/4eac83a9b07d4648001d788a3fa013a493df97bf/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/4eac83a9b07d4648001d788a3fa013a493df97bf/dffceafa8da80ae865f1fa835a87a74a26be6546'}}}, 'logo': {'url': 'https://image-service-cdn.cloud.seek.com.au/4eac83a9b07d4648001d788a3fa013a493df97bf'}}",True,False
50398572,2020-08-14T05:32:37Z,Project Manager - Networks/Infrastructure,Great new contract role for an experienced Project Manager with prior project delivery experience in Networks and core Infrastructure,"['Immediate start', 'Networks/Infrastructure', 'Leading organisation']","{'id': '38321647', 'description': 'Younity'}","{'id': '717373', 'description': '717373'}",False,True,Auckland,1018,,,Contract/Temp,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6295', 'description': 'Programme & Project Management'}",,348926,All Auckland,,False,standout,ewogICJ0b2tlbiI6ICIwZTc5ZWZlMi05NDY3LTRkNmYtODVjMC0xZmM0N2ZjNTI4NDJfMjEiCn0=,,,"{'searchRequestToken': '46e6413b-1ba3-4c06-b7d1-abf44a9a4c2d', 'jobId': '50398572', 'section': 'MAIN', 'sectionRank': 279, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': '7b162ae9-fed2-bca3-ba01-52b8dd2ca4eb', 'assets': {'logo': {'id': '700f6ebc975014577b07d35ce5c639b9c4112c65', 'url': 'https://image-service-cdn.cloud.seek.com.au/700f6ebc975014577b07d35ce5c639b9c4112c65', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/700f6ebc975014577b07d35ce5c639b9c4112c65/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/700f6ebc975014577b07d35ce5c639b9c4112c65/dffceafa8da80ae865f1fa835a87a74a26be6546'}}}, 'logo': {'url': 'https://image-service-cdn.cloud.seek.com.au/700f6ebc975014577b07d35ce5c639b9c4112c65'}}",True,False
50398358,2020-08-14T05:13:38Z,Principal Engineers,"We're on a mission, to completely renew and modernise the Digital & Technology landscape at Kiwibank.","['Exciting Auckland or Wellington based opportunities at Kiwibank', 'Join our growing Digital & Technology Team', 'Can you help us develop ""super simple"" digital experiences?']","{'id': '20159938', 'description': 'Kiwibank'}","{'id': '346849', 'description': '346849'}",False,True,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6290', 'description': 'Engineering - Software'}",,2945,All Auckland,Auckland Central Auckland,False,standout,ewogICJ0b2tlbiI6ICIwZTc5ZWZlMi05NDY3LTRkNmYtODVjMC0xZmM0N2ZjNTI4NDJfMjIiCn0=,,,"{'searchRequestToken': '46e6413b-1ba3-4c06-b7d1-abf44a9a4c2d', 'jobId': '50398358', 'section': 'MAIN', 'sectionRank': 280, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': 'd2f18c9f-23f1-c7fe-2e11-16c52ac11e61', 'assets': {'logo': {'id': 'e8225573881ea325d076a1565e893aa84ae940e6', 'url': 'https://image-service-cdn.cloud.seek.com.au/e8225573881ea325d076a1565e893aa84ae940e6', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/e8225573881ea325d076a1565e893aa84ae940e6/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/e8225573881ea325d076a1565e893aa84ae940e6/dffceafa8da80ae865f1fa835a87a74a26be6546'}}}, 'logo': {'url': 'https://image-service-cdn.cloud.seek.com.au/e8225573881ea325d076a1565e893aa84ae940e6'}}",True,False
50374596,2020-08-22T14:00:00Z,Senior Software Engineer,Film Industry company looking for senior developer to join our world class team and take our highly sought after product to the next level.,"['Great opportunity to learn and develop technology in the exciting Film Industry.', 'Primary market is the US and Europe so opportunities for travel.', 'Potential for share options in addition to remuneration.']","{'id': '31050888', 'description': 'Moxion.io Ltd'}","{'id': '10051689', 'description': '10051689.jpg'}",True,True,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6290', 'description': 'Engineering - Software'}",,0,All Auckland,Auckland Central Auckland,False,promoted,ewogICJ0b2tlbiI6ICJhNzg0MzVhMy1iZmI2LTQyMDItODU1Mi03ODQ5N2VkZTQ0M2FfMSIKfQ==,https://events.jora.com/v1/c.gif?d=A4m2tx54kd22Av39dmx1wglv6mZhypys0yb299rw94v245gd5wt40gdl2y7fjz678y1k4brjhlzh9q95krz9nvrk3x1vhvzctn1c1yvgyvxm71AAg7Avlrhg8hx3g7gjqhwtmrrdbfssnw775s0h2g7rsA2l0Azv4gkw9bw0q6jz4jAz0jkxzdv139djf4np2A1t2nlgh14h1mk8syb0AnAlbzy3dghqtxx5Af73rn3016z2rn9135qdjtt7knfm331cqbqqbv40t29x3htf8yx55l057hh00z7h42hm1wqzh6dpld3yw9fspsj1nd6m2jm631qqnAynl4A2zr60xc9rn8v6ths61bmqsdkxf87A9z1ckgb9ztd8qAAl6h5nm6gt448hl0d3385dtmlvgvrm1c2mA83g2k97zmq7hjAwgx17h5n7lpxz4188kkAxf0939pn8wn4cfz1&rd=192122&tk=8537d8857351125e,https://events.jora.com/v1/i.gif?d=zshv2lr1ncvsy0fq9cklkb9xq2Z9gwxtcb43f2jvbAkp44x9fqst7l191hAr50xhml4dmcv6dh942q3Amb0lckg724zs28bdqrcg1rngpx6Ad8pt7msvlp6s3gn8bct408m1t84qfgqrgjrA1cnc7bxrw59pky7n7shf0n9q62pksppwz9r2AhvA1Aby4sjfy049Aj5gqlgAn60gpf7kf2tdm4zd9c1rd1q2y5h4ngsd2x7vrnvqqqfAz9pjnxp5s6rx6zwhlcwjrmwzxnst7pkg063n2bp01s6k20Alt24dvkcghqp6m47bpbghjgvxv4b96jrfjz21g3t99ypwztbkddycjkbp06dc4d2xyc1lshdcj6pcyd5g30z5cqrgkrp9Ahccjkj6hhscrfA6fnpk1ncpyr2zhwzbklckf07kjr0ks36498tst1vn3s48rbrwdkl3qfk3c21&rd=193206&tk=2f3226d550fc67e5,"{'searchRequestToken': '37d4291b-797d-4202-b001-015b45673db4', 'jobId': '50374596', 'section': 'TOP', 'sectionRank': 1, 'jobAdType': 'SPONSORED', 'tags': {'mordor:flights': 'mordor_49'}}",,False,False
50427488,2020-08-22T14:00:00Z,Mobile PC Technician and Consultant,"Full-Time - Auckland Region • Great package inc. Hourly Rate, Generous Bonuses, Phone + + use of a very cool “Geeks” company car","['Great ongoing career prospects', 'No formal IT qualifications … no problem. We’ll train you', 'Industry Leading package inc. Generous Bonuses, Phone + use of a company car']","{'id': '26131300', 'description': 'Geeks on Wheels'}","{'id': '698138', 'description': '698138.jpg'}",True,True,Auckland,1018,,,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6291', 'description': 'Help Desk & IT Support'}","$45,000 - $54,999",0,All Auckland,,False,promoted,ewogICJ0b2tlbiI6ICJhNzg0MzVhMy1iZmI2LTQyMDItODU1Mi03ODQ5N2VkZTQ0M2FfMiIKfQ==,https://events.jora.com/v1/c.gif?d=fkrx41v10sp6t1g0gvj42jz8j3Zwpvl35v12yr7xbvdbn0j8gl56m8y1yyfkycn3by00j6mmbjf9vb79cc5mzvmsz5dwpm8chmrxwt4mm0ztAsjqyvv0w5r43xgt0ksvxlc7lp9yk0s6f6b1nc6sdbyxynnfb3pAz16wpbjnlsf9bftrlyy2sg3tn3nh186f37z4f74kxmjfsffpk1ysbwk29wtpbc9fpk7jchAdvv48v3h36mgf85Actw9A82m3wxA47pyn14z1st21c94nbdrdg3845nAms4vbwt94z90th8crAc34tjvpbzqfy8tlmnhw5rs2lc4bpnd76kntqv1ss1t7yt1mt1s584hq869h7888zjfw57w64kxmx6zl85nftg29mr4AwtdxnvAvvnvmtjxvtfd9px66bdw7mm8qdq70p4hf0d4tv22wc3dv51r6zqb7yg6dpkq&rd=194249&tk=1abe7bf2cd8914af,https://events.jora.com/v1/i.gif?d=pz0ctx8vpx0934hsdjnq4lvq53Zm665gm3vmqnc6jjqhtvvndpw7mqdfyy3gfbbl2jbw7v7slxhgAxdA1nh44h4mc8sd5ymc5x0fft6r34733bp13n7ytbj0ctA4pxnrvfx74jgp95xs3vzmr34qyb4vfpsqv7w4wgvktgz6k9j26fg7mzqh7wvxj34nl1tyzz322m4b9z918tct0hb2g7p3qjxkc0vhqtd2w9bnb4w4p20r7vvlrpr7v1tywhcmttdqlspc6jslnxq08AAbnm716dy0xl3f2ym2f9wyj7w6bggnj051jxhjb60jghrg0w4kcyl4jfw951vAhslA99fsz1cwgn43kcf4w6jcz58sm46y328gz1xqqzyl9mmyg4flzpn4Am9A8ptkpgz8kjsxspvyn68bf8mrq24crc70ryq0885kjnz0kgk1906rf03w368ftjgnh91&rd=195333&tk=d3a25de6c86700e0,"{'searchRequestToken': '37d4291b-797d-4202-b001-015b45673db4', 'jobId': '50427488', 'section': 'TOP', 'sectionRank': 2, 'jobAdType': 'SPONSORED', 'tags': {'mordor:flights': 'mordor_49'}}",,False,False
50398238,2020-08-14T05:02:08Z,Lead Software Engineer,We are looking for a Lead Engineer to inspire and guide one of our Engineering teams in Newmarket.,"['Opportunities to develop your career', 'Vend Share Options scheme', 'Four weeks annual leave + extra day over the Christmas holidays']","{'id': '38747573', 'description': 'Vend'}","{'id': '10026869', 'description': '10026869'}",False,True,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6298', 'description': 'Team Leaders'}",,22844,All Auckland,Auckland Central Auckland,False,standout,ewogICJ0b2tlbiI6ICJhNzg0MzVhMy1iZmI2LTQyMDItODU1Mi03ODQ5N2VkZTQ0M2FfMyIKfQ==,,,"{'searchRequestToken': '37d4291b-797d-4202-b001-015b45673db4', 'jobId': '50398238', 'section': 'MAIN', 'sectionRank': 281, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': 'd2f6601c-f7ab-83e0-2d74-c9e28d483454', 'assets': {'logo': {'id': 'fa393847891140731cf7aa71c1f2b0808ae503b1', 'url': 'https://image-service-cdn.cloud.seek.com.au/fa393847891140731cf7aa71c1f2b0808ae503b1', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/fa393847891140731cf7aa71c1f2b0808ae503b1/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/fa393847891140731cf7aa71c1f2b0808ae503b1/dffceafa8da80ae865f1fa835a87a74a26be6546'}}, 'cover': {'id': '67e7a10278c3fef9737ceea66c11a14902c183c2', 'url': 'https://image-service-cdn.cloud.seek.com.au/67e7a10278c3fef9737ceea66c11a14902c183c2', 'strategies': {'jdpCover': 'https://image-service-cdn.seek.com.au/67e7a10278c3fef9737ceea66c11a14902c183c2/27b515be11beee3b6b994939889269d27267d8a3', 'jdpCoverThumbnail': 'https://image-service-cdn.seek.com.au/67e7a10278c3fef9737ceea66c11a14902c183c2/c97ea6bd7607edb2f8c330ca703e56d2354b23ce'}}}, 'logo': {'url': 'https://image-service-cdn.cloud.seek.com.au/fa393847891140731cf7aa71c1f2b0808ae503b1'}}",False,False
50397996,2020-08-14T04:41:02Z,Information Security Consultants - Cloud,"We have a huge agenda, big ideas and a lot to work for.  It's going to be super rewarding and we'll have a lot of fun along the way","['Exciting Auckland or Wellington based opportunities at Kiwibank', 'Join our growing Digital & Technology Team', 'Can you help us develop ""super simple"" digital experiences?']","{'id': '20159938', 'description': 'Kiwibank'}","{'id': '346849', 'description': '346849'}",False,True,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6297', 'description': 'Security'}",,2945,All Auckland,Auckland Central Auckland,False,standout,ewogICJ0b2tlbiI6ICJhNzg0MzVhMy1iZmI2LTQyMDItODU1Mi03ODQ5N2VkZTQ0M2FfNCIKfQ==,,,"{'searchRequestToken': '37d4291b-797d-4202-b001-015b45673db4', 'jobId': '50397996', 'section': 'MAIN', 'sectionRank': 282, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': 'd2f18c9f-23f1-c7fe-2e11-16c52ac11e61', 'assets': {'logo': {'id': 'e8225573881ea325d076a1565e893aa84ae940e6', 'url': 'https://image-service-cdn.cloud.seek.com.au/e8225573881ea325d076a1565e893aa84ae940e6', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/e8225573881ea325d076a1565e893aa84ae940e6/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/e8225573881ea325d076a1565e893aa84ae940e6/dffceafa8da80ae865f1fa835a87a74a26be6546'}}}, 'logo': {'url': 'https://image-service-cdn.cloud.seek.com.au/e8225573881ea325d076a1565e893aa84ae940e6'}}",True,False
50397751,2020-08-14T04:15:36Z,Security Analyst,"Great opportunity for a cybersecurity engineer. Initial 6 months FTH, likely to become permanent.","['6 months fixed term role', 'South Auckland Location', 'Cybersecurity experience required']","{'id': '29728965', 'description': 'Halo Consulting Ltd'}","{'id': '602776', 'description': '602776'}",False,True,Auckland,1018,Auckland Central,5118,Contract/Temp,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6297', 'description': 'Security'}",,257116,All Auckland,Auckland Central Auckland,False,standout,ewogICJ0b2tlbiI6ICJhNzg0MzVhMy1iZmI2LTQyMDItODU1Mi03ODQ5N2VkZTQ0M2FfNSIKfQ==,,,"{'searchRequestToken': '37d4291b-797d-4202-b001-015b45673db4', 'jobId': '50397751', 'section': 'MAIN', 'sectionRank': 283, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': '589bd7fe-fb1c-b140-9b6b-a90d5a3de48f', 'assets': {'logo': {'id': 'cbf5b747582bf9bd251f062a6d4753a7d6bfc748', 'url': 'https://image-service-cdn.cloud.seek.com.au/cbf5b747582bf9bd251f062a6d4753a7d6bfc748', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/cbf5b747582bf9bd251f062a6d4753a7d6bfc748/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/cbf5b747582bf9bd251f062a6d4753a7d6bfc748/dffceafa8da80ae865f1fa835a87a74a26be6546'}}, 'cover': {'id': '4a007acc6055a4aaa05f944dcd8d196c2918ac50', 'url': 'https://image-service-cdn.cloud.seek.com.au/4a007acc6055a4aaa05f944dcd8d196c2918ac50', 'strategies': {'jdpCover': 'https://image-service-cdn.seek.com.au/4a007acc6055a4aaa05f944dcd8d196c2918ac50/25ea07d30f91e6bb4d046523607ef4897f52cc05', 'jdpCoverThumbnail': 'https://image-service-cdn.seek.com.au/4a007acc6055a4aaa05f944dcd8d196c2918ac50/1b86b51dcf9ce3df11721ae6bd47d1acdda84e0f'}}}, 'logo': {'url': 'https://image-service-cdn.cloud.seek.com.au/cbf5b747582bf9bd251f062a6d4753a7d6bfc748'}}",True,False
